file_name,TN,TP,FP,FN,SP,Precision_SP_as_TP,Recall_SP_as_TP,F1_Score_SP_as_TP,Precision_SP_as_FP,Recall_SP_as_FP,F1_Score_SP_as_FP
4405716_timeseries_data.csv,2665,6,1,0,2,0.8888888888888888,1.0,0.9411764705882353,0.6666666666666666,1.0,0.8
4768289_timeseries_data.csv,2026,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405692_timeseries_data.csv,2597,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4663112_timeseries_data.csv,2575,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4767298_timeseries_data.csv,2017,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405661_timeseries_data.csv,2633,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405951_timeseries_data.csv,2397,4,0,0,1,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4767150_timeseries_data.csv,1034,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4768622_timeseries_data.csv,2537,0,1,0,1,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
4768067_timeseries_data.csv,3246,9,0,0,4,1.0,1.0,1.0,0.6923076923076923,1.0,0.8181818181818181
4768755_timeseries_data.csv,3379,4,0,0,4,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768141_timeseries_data.csv,2437,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768094_timeseries_data.csv,3471,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4768704_timeseries_data.csv,2516,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768110_timeseries_data.csv,3461,8,0,0,4,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768158_timeseries_data.csv,2436,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4609854_timeseries_data.csv,182,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768109_timeseries_data.csv,3468,4,0,0,1,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4405678_timeseries_data.csv,2631,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4405948_timeseries_data.csv,2442,2,0,0,3,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
4767305_timeseries_data.csv,2739,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405919_timeseries_data.csv,2527,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767511_timeseries_data.csv,1973,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405629_timeseries_data.csv,2619,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4406023_timeseries_data.csv,2432,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4767437_timeseries_data.csv,2132,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767223_timeseries_data.csv,2370,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768500_timeseries_data.csv,2529,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4767272_timeseries_data.csv,2175,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4520189_timeseries_data.csv,108,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768095_timeseries_data.csv,3468,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4768140_timeseries_data.csv,2438,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768754_timeseries_data.csv,2920,5,3,0,0,0.625,1.0,0.7692307692307693,0.625,1.0,0.7692307692307693
4768111_timeseries_data.csv,3469,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768705_timeseries_data.csv,2514,2,0,2,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
4768835_timeseries_data.csv,2654,11,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768623_timeseries_data.csv,2538,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768066_timeseries_data.csv,3251,4,0,0,4,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405950_timeseries_data.csv,2400,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405885_timeseries_data.csv,2573,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4405660_timeseries_data.csv,2642,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405631_timeseries_data.csv,2620,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4405901_timeseries_data.csv,2578,5,0,0,2,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333
4768288_timeseries_data.csv,2026,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405717_timeseries_data.csv,2668,3,1,0,2,0.8333333333333334,1.0,0.9090909090909091,0.5,1.0,0.6666666666666666
4663097_timeseries_data.csv,2563,0,0,0,15,1.0,1.0,1.0,0.0,0.0,0.0
4663113_timeseries_data.csv,2577,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405876_timeseries_data.csv,2574,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405746_timeseries_data.csv,2529,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768291_timeseries_data.csv,2026,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767222_timeseries_data.csv,2364,8,0,0,1,1.0,1.0,1.0,0.8888888888888888,1.0,0.9411764705882353
4406022_timeseries_data.csv,2432,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4405949_timeseries_data.csv,2395,5,0,0,2,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333
4405679_timeseries_data.csv,2596,2,1,0,1,0.75,1.0,0.8571428571428571,0.5,1.0,0.6666666666666666
4767280_timeseries_data.csv,2385,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405628_timeseries_data.csv,2619,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4767304_timeseries_data.csv,2737,2,0,1,0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
4768159_timeseries_data.csv,2437,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768108_timeseries_data.csv,3467,3,0,0,3,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4663317_timeseries_data.csv,2160,12,0,3,0,1.0,0.8,0.888888888888889,1.0,0.8,0.888888888888889
4405870_timeseries_data.csv,2574,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405637_timeseries_data.csv,2622,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768625_timeseries_data.csv,2538,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768060_timeseries_data.csv,3253,4,0,0,2,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768752_timeseries_data.csv,2919,6,0,0,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768093_timeseries_data.csv,3469,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768146_timeseries_data.csv,2436,1,1,0,1,0.6666666666666666,1.0,0.8,0.3333333333333333,1.0,0.5
4768833_timeseries_data.csv,2663,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768703_timeseries_data.csv,2515,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768117_timeseries_data.csv,3472,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4576544_timeseries_data.csv,1986,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4721114_timeseries_data.csv,2131,7,2,2,1,0.8,0.8,0.8000000000000002,0.7,0.7777777777777778,0.7368421052631577
4768079_timeseries_data.csv,3257,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767286_timeseries_data.csv,1979,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
4536715_timeseries_data.csv,2858,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767302_timeseries_data.csv,2735,3,0,2,0,1.0,0.6,0.7499999999999999,1.0,0.6,0.7499999999999999
4767516_timeseries_data.csv,2062,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767430_timeseries_data.csv,2106,5,0,1,0,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091
4406024_timeseries_data.csv,2432,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4405708_timeseries_data.csv,2442,4,0,0,1,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4767224_timeseries_data.csv,2366,3,0,1,3,1.0,0.8571428571428571,0.923076923076923,0.5,0.75,0.6
4405759_timeseries_data.csv,2585,4,0,0,1,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4768507_timeseries_data.csv,1845,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767275_timeseries_data.csv,2175,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4768147_timeseries_data.csv,2437,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768092_timeseries_data.csv,3471,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768753_timeseries_data.csv,2917,6,0,0,5,1.0,1.0,1.0,0.5454545454545454,1.0,0.7058823529411764
4768116_timeseries_data.csv,3470,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768702_timeseries_data.csv,2517,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4768832_timeseries_data.csv,2660,4,0,0,1,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4768624_timeseries_data.csv,2538,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768061_timeseries_data.csv,3253,3,0,0,3,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405882_timeseries_data.csv,2574,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405957_timeseries_data.csv,2395,5,0,0,2,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333
4405667_timeseries_data.csv,2623,3,0,0,8,1.0,1.0,1.0,0.2727272727272727,1.0,0.42857142857142855
4405636_timeseries_data.csv,2622,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405710_timeseries_data.csv,2442,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4405820_timeseries_data.csv,2854,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405741_timeseries_data.csv,2525,4,0,0,2,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4405694_timeseries_data.csv,2598,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4767225_timeseries_data.csv,2372,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405709_timeseries_data.csv,2442,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4767431_timeseries_data.csv,2128,5,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4406025_timeseries_data.csv,2432,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4767274_timeseries_data.csv,2175,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4768506_timeseries_data.csv,1819,3,0,1,0,1.0,0.75,0.8571428571428571,1.0,0.75,0.8571428571428571
4767517_timeseries_data.csv,2062,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767303_timeseries_data.csv,2738,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768078_timeseries_data.csv,3257,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4663341_timeseries_data.csv,1885,1,0,1,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
4609852_timeseries_data.csv,182,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4576545_timeseries_data.csv,1987,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767300_timeseries_data.csv,2738,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405898_timeseries_data.csv,2584,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767284_timeseries_data.csv,2173,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4588356_timeseries_data.csv,2631,11,0,0,2,1.0,1.0,1.0,0.8461538461538461,1.0,0.9166666666666666
4456000_timeseries_data.csv,3957,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768505_timeseries_data.csv,2468,4,1,3,2,0.8571428571428571,0.6666666666666666,0.75,0.5714285714285714,0.5714285714285714,0.5714285714285714
4767226_timeseries_data.csv,2372,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4768828_timeseries_data.csv,2664,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4663313_timeseries_data.csv,2167,5,1,2,0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8333333333333334,0.7142857142857143,0.7692307692307692
4768718_timeseries_data.csv,3383,4,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4611676_timeseries_data.csv,87,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768088_timeseries_data.csv,3471,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767758_timeseries_data.csv,1975,2,0,1,0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
4768062_timeseries_data.csv,3245,10,0,0,4,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333
4768115_timeseries_data.csv,3457,10,0,0,6,1.0,1.0,1.0,0.625,1.0,0.7692307692307693
4768831_timeseries_data.csv,2661,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4768701_timeseries_data.csv,2509,7,0,1,1,1.0,0.8888888888888888,0.9411764705882353,0.875,0.875,0.875
4768144_timeseries_data.csv,2437,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4768750_timeseries_data.csv,2922,3,1,0,2,0.8333333333333334,1.0,0.9090909090909091,0.5,1.0,0.6666666666666666
4405697_timeseries_data.csv,2446,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405872_timeseries_data.csv,2574,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768498_timeseries_data.csv,2476,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405905_timeseries_data.csv,2584,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4455797_timeseries_data.csv,2863,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405635_timeseries_data.csv,2622,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4662918_timeseries_data.csv,3045,0,0,0,11,1.0,1.0,1.0,0.0,0.0,0.0
4405664_timeseries_data.csv,2630,1,0,0,3,1.0,1.0,1.0,0.25,1.0,0.4
4663031_timeseries_data.csv,3055,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4767759_timeseries_data.csv,1975,2,0,1,0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
4768719_timeseries_data.csv,3383,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4768829_timeseries_data.csv,2661,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4768089_timeseries_data.csv,3467,4,0,0,2,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768504_timeseries_data.csv,2472,4,1,1,0,0.8,0.8,0.8000000000000002,0.8,0.8,0.8000000000000002
4406027_timeseries_data.csv,2432,1,0,0,2,1.0,1.0,1.0,0.3333333333333333,1.0,0.5
4767301_timeseries_data.csv,2734,3,0,2,1,1.0,0.6666666666666666,0.8,0.75,0.6,0.6666666666666665
4610494_timeseries_data.csv,148,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767285_timeseries_data.csv,2175,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767544_timeseries_data.csv,2008,1,1,0,0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666
4405899_timeseries_data.csv,2581,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4767318_timeseries_data.csv,2737,1,0,1,1,1.0,0.6666666666666666,0.8,0.5,0.5,0.5
4662919_timeseries_data.csv,3006,0,0,0,50,1.0,1.0,1.0,0.0,0.0,0.0
4405634_timeseries_data.csv,2622,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4455796_timeseries_data.csv,2870,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405955_timeseries_data.csv,2398,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4405665_timeseries_data.csv,2633,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405696_timeseries_data.csv,2599,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405712_timeseries_data.csv,2442,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4768499_timeseries_data.csv,2475,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4405822_timeseries_data.csv,2853,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4663092_timeseries_data.csv,2575,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4768830_timeseries_data.csv,2661,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4768114_timeseries_data.csv,3464,5,0,0,4,1.0,1.0,1.0,0.5555555555555556,1.0,0.7142857142857143
4610026_timeseries_data.csv,85,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767907_timeseries_data.csv,2134,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768751_timeseries_data.csv,2915,10,0,0,3,1.0,1.0,1.0,0.7692307692307693,1.0,0.8695652173913044
4768145_timeseries_data.csv,2438,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768090_timeseries_data.csv,3469,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4768063_timeseries_data.csv,3254,2,0,0,3,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
4768626_timeseries_data.csv,2538,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4609860_timeseries_data.csv,182,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768729_timeseries_data.csv,3382,4,0,0,1,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4768848_timeseries_data.csv,1904,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4767769_timeseries_data.csv,2258,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4405584_timeseries_data.csv,2607,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767525_timeseries_data.csv,2062,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768596_timeseries_data.csv,2399,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4662992_timeseries_data.csv,3055,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4767246_timeseries_data.csv,2485,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4767452_timeseries_data.csv,1882,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767217_timeseries_data.csv,2369,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405843_timeseries_data.csv,2962,7,0,0,8,1.0,1.0,1.0,0.4666666666666667,1.0,0.6363636363636364
4405996_timeseries_data.csv,2599,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405773_timeseries_data.csv,2657,5,1,0,3,0.8888888888888888,1.0,0.9411764705882353,0.5555555555555556,1.0,0.7142857142857143
4405604_timeseries_data.csv,2434,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405934_timeseries_data.csv,2445,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767328_timeseries_data.csv,2730,7,1,2,0,0.875,0.7777777777777778,0.823529411764706,0.875,0.7777777777777778,0.823529411764706
4663000_timeseries_data.csv,3055,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405780_timeseries_data.csv,2664,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4609266_timeseries_data.csv,122,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4405655_timeseries_data.csv,2642,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4768186_timeseries_data.csv,2007,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767135_timeseries_data.csv,1936,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768053_timeseries_data.csv,3251,5,0,0,3,1.0,1.0,1.0,0.625,1.0,0.7692307692307693
4767770_timeseries_data.csv,2261,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0
4768124_timeseries_data.csv,3464,5,0,0,4,1.0,1.0,1.0,0.5555555555555556,1.0,0.7142857142857143
4768730_timeseries_data.csv,3378,6,0,0,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4767783_timeseries_data.csv,2261,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768761_timeseries_data.csv,3386,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767247_timeseries_data.csv,2484,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4406016_timeseries_data.csv,2391,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4767216_timeseries_data.csv,2371,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767330_timeseries_data.csv,2737,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768597_timeseries_data.csv,2399,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405798_timeseries_data.csv,2507,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4663018_timeseries_data.csv,3055,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4609032_timeseries_data.csv,134,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767768_timeseries_data.csv,2258,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4768728_timeseries_data.csv,3381,4,1,0,1,0.8333333333333334,1.0,0.9090909090909091,0.6666666666666666,1.0,0.8
4588618_timeseries_data.csv,2583,6,2,0,1,0.7777777777777778,1.0,0.8750000000000001,0.6666666666666666,1.0,0.8
4767782_timeseries_data.csv,2259,3,0,0,1,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
4768731_timeseries_data.csv,3380,4,0,0,3,1.0,1.0,1.0,0.5714285714285714,1.0,0.7272727272727273
4768125_timeseries_data.csv,3467,3,0,0,3,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768760_timeseries_data.csv,3384,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768174_timeseries_data.csv,2436,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4768052_timeseries_data.csv,3254,5,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768187_timeseries_data.csv,2007,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4768976_timeseries_data.csv,2826,5,0,0,2,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333
4768927_timeseries_data.csv,2086,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767771_timeseries_data.csv,2261,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768617_timeseries_data.csv,2535,4,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767329_timeseries_data.csv,2737,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405935_timeseries_data.csv,2445,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405654_timeseries_data.csv,2640,1,1,0,1,0.6666666666666666,1.0,0.8,0.3333333333333333,1.0,0.5
4663001_timeseries_data.csv,3055,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405772_timeseries_data.csv,2657,4,1,0,4,0.8888888888888888,1.0,0.9411764705882353,0.4444444444444444,1.0,0.6153846153846153
4405997_timeseries_data.csv,2598,0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0
4405842_timeseries_data.csv,2964,4,0,0,9,1.0,1.0,1.0,0.3076923076923077,1.0,0.47058823529411764
4405813_timeseries_data.csv,2850,2,0,0,3,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
4405723_timeseries_data.csv,2666,5,2,0,2,0.7777777777777778,1.0,0.8750000000000001,0.5555555555555556,1.0,0.7142857142857143
4519945_timeseries_data.csv,86,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768614_timeseries_data.csv,2534,4,0,1,0,1.0,0.8,0.888888888888889,1.0,0.8,0.888888888888889
4767772_timeseries_data.csv,2261,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4768051_timeseries_data.csv,3250,8,0,0,1,1.0,1.0,1.0,0.8888888888888888,1.0,0.9411764705882353
4767137_timeseries_data.csv,2093,4,0,3,0,1.0,0.5714285714285714,0.7272727272727273,1.0,0.5714285714285714,0.7272727272727273
4609028_timeseries_data.csv,134,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4768975_timeseries_data.csv,2823,8,0,0,2,1.0,1.0,1.0,0.8,1.0,0.888888888888889
4610014_timeseries_data.csv,85,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768763_timeseries_data.csv,3385,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768177_timeseries_data.csv,2006,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768732_timeseries_data.csv,3378,8,0,0,1,1.0,1.0,1.0,0.8888888888888888,1.0,0.9411764705882353
4767418_timeseries_data.csv,2254,4,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405841_timeseries_data.csv,2968,4,0,0,5,1.0,1.0,1.0,0.4444444444444444,1.0,0.6153846153846153
4405994_timeseries_data.csv,2599,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4767449_timeseries_data.csv,2131,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4405771_timeseries_data.csv,2656,4,2,0,4,0.8,1.0,0.888888888888889,0.4,1.0,0.5714285714285715
4405967_timeseries_data.csv,2558,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405606_timeseries_data.csv,2434,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768204_timeseries_data.csv,2030,0,1,0,1,0.5,1.0,0.6666666666666666,0.0,0.0,0.0
4519265_timeseries_data.csv,126,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4767333_timeseries_data.csv,2732,6,0,2,0,1.0,0.75,0.8571428571428571,1.0,0.75,0.8571428571428571
4767527_timeseries_data.csv,2061,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4768594_timeseries_data.csv,2399,2,0,0,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.8
4405739_timeseries_data.csv,2526,3,0,0,2,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
4768567_timeseries_data.csv,2401,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0
4405809_timeseries_data.csv,2827,1,1,0,5,0.8571428571428571,1.0,0.923076923076923,0.14285714285714285,1.0,0.25
4406015_timeseries_data.csv,2391,1,0,0,1,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405858_timeseries_data.csv,2974,2,0,0,2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666
4405768_timeseries_data.csv,2588,1,1,0,0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666
4767244_timeseries_data.csv,2484,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4767798_timeseries_data.csv,2262,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
